	id	answer	score
965	34	Newtons method is a method for finding minima or maxima in a function using the hessian matrix. It is more robust against local minima and maxima than the method of steepest descent. It can be used in neural nets to change the weights in the right direction, because the error should be minimized.	1
966	34	* Newton method minimizes the quadratic transformation of the error cost function $E$ around the vector (w).  * It uses Second order taylor series    How can it be utilized for NNs?     * Steepest decent methond finds only the direction to reach global minima to reduce the error.  * But Newton method also finds the velocity (steps) of moving the weight vector to reduce the error.  * Newton method doesn't work always, because it requires the hessian matrix (H) should be positive definite for all values.	2
967	34	In newton method we try to minimize the cost function. It is used in backpropogation for adjusting the weights.	0
968	34	Newton method minimize the quadratic approximation of cost function E(w) around the current point w(n). It is basically used to reduce the value of the cost function. The hessian matrix produc by the second order of the taylor series must be positive definite.	1
969	34	Newtons method is second order version of a steepest descent method. It minimises the quadratic approximation of the error function. In neural network it is used as an iterative unconstrained optimization learning technique. It is used to adjust the weights such that second order approximation of the error function is minimises. Newtons method converges only if Hessian matrix is postive definite.	2
970	34	The newton method is an unconstrained optimization method that uses the squared error as cost function to minimize. Unlike the steepest descent, it requires a second derivative of the cost function and knowledge about the mxm Hessian matrix dependent on the input.	1
971	34	+ Newton mathod learning rule: $w(n+1) = w(n) - H^{-1} e(n)$ $H$ is hessian of $e(n)$.  + The convergence criteria is met only if the hessian of error vector is positive definite.  + In general, we cannot be sure of the positive definiteness of the hessian.	1
972	34	The Newton's method is an improvement of the steepest descent method, where the minimization of the error will be calculated by using the Hessian Matrix. For the Newtons method to work properly, the Hessian matrix must be a positive defined matrix. This approach will then converge faster and also the zig-zagging behavior (from the steepest-descent function) will be removed. This method can be utilized when adjusting the weights of the NN and reducing then its error.	1
973	34	Newtons method is used to optimize a function by using the second order tylor expansion on a point, then getting the minimum for that expansion and take it as the next point. In NNs it is used to optimize the weights of the network by finding the weight vector that minimizes the error between output and desired output.	1
974	34	Newton method is a method of weight adaptation that uses second order derivatives, therefore is converges a lot faster and non in zig-zagging manner as stepest descent. But in order for it to work Hessiam patrix must be positive and fully defined, which is not always the case. Weights of neural networks can be addapted using this method.	1
975	34	[---]    It is an unconstrained optimization technique. Where we minimize the error of the network by adjusting the weights    Newtons method approximates the quadratic function of the cost with respect to weight. It converges faster than steepest descent.     This method works:      . Hessian is positive definite matrix      . In real problem, this is not always possible.	2
976	34	Newtons method find the root of an differantal function. We can optimize the NN by using Newtons method if the Hessian matrix is invertable. If not we can use gauss-netwon. The newtons method minimzises the quadratric approximation of the cost function around the current point w(n).	1
977	34	Newtons method makes quadratic approximation of an underlying function. But it requires a positive definit matrix. In NN it is used to reach the minimum of the cost function by quadratic approximation of the current error	0
978	34	Newtons method is a gradient descent method deriving from steepest descent.  Instead of using the gradient directly a Taylor series approximation is used to converge to the minimum. This avoids the oscillation problem of steepest descent.    It can be used to train NNs instead of the steepest descent method, however it only works when the Hessian is positive definite.	2
979	34	Newton's method is a zero finding method which tends to minimze the cost function . It uses second order taylors' series for this purpose , hence the hessian matrix needs to be positive definite for newton's  method to work.It is utilized in NN's to mind the local or glolbal minima or to minimize the cost funcion.	2
980	34	[--]    Newton's method utilized the second order approximation of the estimated average cost function. This is to overcome the possibility of divergence due to steepest descept method. The weight si updated using second order Taylor's approxmation. This involves computation of Hessian matrix and requires it to be non-singular.	2
981	34	Newtons method is a stepwise approximation to the zero point of a function. It uses the first taylor polinomial to approximate the function and to get closer to the zero point in every step. It converges in quadratic time. This can be used in NNs to minimize the error function. This is done by using the Hebbian of the error function. The Hebbian has to be positive definite for newtons method to work. This converges faster than the Steepest Descent.	1
982	35	In case of steepest descent method of weight adjustment for learning, high learning rate($\eta$) results in oscillatory (zigzaging) nature in weight adjustment process. This can be countered by adding a momentum term ($\alpha$) in the learning equation.  $W(n) = W(n-1)-\alpha\eta\Delta W$	1
983	35	The momentum term is added in delta learning rule, such that is enables(keeps) smooth path, a path without occilations, while searching for min of error function, in negative gradient direction. IN other words, it accelerates seach in direction of steepest descent, such that search stays in that direction-does not ocilates.    It has similar effects on seach for min error in NN, like effects in mechanics, when momentum(a moment  of inertia)  keeps certain body moving in its already defined direction, until some stronger force changes its direction.	2
984	35	$ delta w(n) = \alpha delta w(n-1) + \eta e_k . x_j$    $ \alpha $ - momentum.     They decide how fast the network learns from the training data    THey are used to solve the problem of over damping and underdamping state caused by learining rate	2
985	35	The momentum is a value which tells how strong the weight change of the last iteration is taken into account for the current weight change. It therefore is a value for the momentum of the weight change. The momentum is used to avoid oscillating behavior.	2
986	35	Momentum is used to increase the convergence rate. It basically varies for the various values of the learning rate. 	2
987	35	The momentum accelerate the gradient in direction to the steepest descent. It also stabilizes the function in the directions where it oscilates.	2
988	35	Momentum term stabilizes the gradient descent learning in the direction of the descent.	2
989	35	Momentum constant is a term to improve the training of a network. It can increase the learning process while mitigate the undesirable oscillation of the learning path. It is used in the generalized delta rule.	2
990	35	momentum is an additional term which can be applied to the widrow hoff delta rule to increase the convergence. It is a variable factor which incoporated the slope of change of the weights. So when we are in a straight down hill direction we can accelerate convergence.	2
991	35	Momentum is a parameter used in learning machines that will stabilize the effect of the learning rate into the progression of learning. If learning rate is large, then we have an unstable learning progression, and if learning rate is smalle we have an slow learning progression. The momentum helps to find an stable learning state, where both effects (learn fast and stable) can be obtained.	1
992	35	[---]    As we know, when learning rate is lower there is slower rate of convergence.  when learning rate is higher, then algorithm become unstable    In order to overcome this problem, we can use momentum.    Momentum avoids the fluctuations or it smoothes the behavior, when gradient is oscillatory    It accelerates the steepest descent to the direction of steady state   	2
993	35	**Answer 11:**    A momentum is a term used to speed up the descent of weights and to attain faster convergence. The term is based on the previous weight update and a factor $\alpha$. The term encourages movement along the steepest downhill faster. It has a stabilizing effect on weight updates which oscillates with time.	2
994	35	The momentum in learning basically uses the old $\Delta w(n-1)$ from previous iteration to determine the new $\Delta w(n)$.    By doing so we prevent oscillation in weight changes and can improve learning speed.	2
995	35	Momentum can be used to prevend oscillation during learning. A part of the weight change from the last iteration is added to the next iteration.	2
996	35	The momentum is a parameter used steepest descent method in back-propagation learning. It increases the learning speed in steady downhill directions to increase speed. In other case it slowes down the steepest descent to increase stability and convergance	2
997	35	Momentum can be used to adjust the learning speed of a machine. By increasing the speed of learning during stable convergence and stabilizing the learning in phases of oscillation.	2
998	35	Momentum is added turn in the adjusting weights to keep the learing rate fast in the begining and then stabilize it.    $\del w[n] = \alpha * \del w[n - 1] + \eta * g(n) * x(n)$    $\alpha$ is momentum constant.	2
999	35	The momentum is a term added alon with learning rate to avoid oscillations while finding the transient response of the algorithm.	2
1000	35	[--]    Momentum is used to maintain stability in the learning process by reducing the oscillations that the network without stability is prone to.    Momentum can also pass on the required information that needs to be retained in the network's memory.	2
1001	35	Momentum helps the learning process in the steepest descent methode. As mentioned before when we have a big learning rate we move very fast toward the global minima but we will oscilate around it because of the step size in each jump but the momentum will handel this situation and while it lets the methode to move fast toward the global minima at the beginning but while we get closer to the global minima it controls the scilation and we can reach the global minima.	2
1002	35	Momentum is an additional term used in the weight update rule. It reduces the impact of the learning rate by -  1. Steadying the descent in directions where the algorithm oscillates  2. Faster convergence n directions where the gradient is smooth	2
1003	35	The momentum is a additional parameter, which can be added during learning. When updating the weights the formula is adapted using the momentum $w_{new} = \alpha w_{old} + learning\_rate \cdot x \cdot e$. Similar to the learning rate the momentum changes how fast the network learns. It smoothes the descent of the learning. The momentum is adapted with time.	2
1004	36	[--] this    Normlization of inputs consist of scaling the inputs to the same scale so that it has least variance .     Normalizing is also reduce the data between 0-1. for complexity redcution.      PCA is one of the form. 	1
1005	36	YOUR ANSWER HERE    Normalization of input is a way of making the data independent of units. For example in a given data of total working hours and salary for a goup of people, the range of the values will be different for salary and total working hours. Normalization is a process to convert these values within a similar range (say 0 to 1) to make computation easier.	1
1006	36	Normalization is a process of preparing input data, such that it is independent of its units, and enables easer learning.    First step is remove the mean from the data, to center the data.  Next step is to make data uncorelated, by performing PCA on it.  Next step is to reshape decorealated data,  such that to make its covariances equal. 	2
1007	36	When features of different range has to be used by the network, then is advised to do normalise the input.    the normalisation involves three steps:    1. Mean removal  2. Un correlate the data (PCA)  3. Scale to approximate the covarianvce of the data    By this all the weights in the network change uniformly. 	2
1008	36	Before input data is passed to a network it should be normalized. Normalizing means mean subtraction, correlation normalization and covariance normalization. Using this the network will not learn any biases but only the structure of the data.	2
1009	36	* Normalization is a scaling process that makes the inputs to have **zero mean and variance of 1.**  * The set of input variables are uncorrelated using PCA.  * Then the decorrelated values are scaled, shifted/rotated such that all values should have **approximately equal covariance.**	2
1010	36	For better training the inputs variables should be uncorrelated. The decorrelated variables are then manipulated so that they have equal covariance. This whole process is called normalization of inputs of whitening the data.	1
1011	36	Before the learning process the data may be higly correlated, so we need to    1. Remove the mean.   2. Decorrelate using the PCA and   3. And try to make the data set have high covariance.     This is basically used to reduce the computation complexity and in order to consider the measuring units. 	2
1012	36	It refers to rescaling the inputs such that each input has equal influence on the output of the network.  	0
1013	36	make data independent of measurement units and has a variance of 1.	1
1014	36	+ The inputs of neural network could take arbitrary values and the distribution cannot be learnt well.  + Normalization of the input is mapping the input to a probability space $[0,1]$ by dividing it by the total sum of the inputs.	1
1015	36	The input variables contained in the training set should be uncorrelated. In order to prevent this PCA is a technique that can solve the issue. Further the decorrelated input values should be scaled so that their covariances are approximetely equal, thereby ensuring that the differnt synaptic weights in the network learn at approximetey the same speed.	1
1016	36	Normalization of inputs is to make inputs uncorrelated and with equal covariances among each other. It is used to remove the dependence of inputs on measurement units and make the weights of a network learn at similar rate. 	1
1017	36	normalization or whiting is transforming the input data so that it is easier to compute and the network is working independent of the measuarment units.     Techniques:  - mean removeal  - decorrelation  - covariance equalization  - changing the codomain to ie [0,1]	2
1018	36	Normalization of inputs is basically making inputs invariant in scaling, so that inputs go through covariance matrix and getting normalize, as if they dont some weights will be trained faster then other ones, which is undesirable.	0
1019	36	Normalization of inputs is used to transform input patterns into an uniform range, making them usable for sigmoidal functions or other bounded activation functions. Often, this is either done through min max normaliyation between 0 and 1, or subtracting the mean and dividing by the standard deviation.	2
1020	36	Normalization of inputs refers to processing the inputs as per below:  - Mean removal  - De-correlation  - Covariance removal    This is also called whitening and is used to ensure that the weights are learned in the same pace and are not scaled different magnitudes of data due to differebt units.	2
1021	36	[---]    Normalization of inputs means making the data independent of the measurement units. We also make sure that data is properly distributed, so we centered the inputs or training exmaples. This can make the computations faster and easier. 	2
1022	36	YOUR ANSWER HERE Normalization determines method to map inputs into a normalized distribution. A normalized distribution helps network to perform better.	0
1023	36	**Answer 12:**    In normalization, mean is removed from the input data and decorrelalized with the help of PCA. The data is then put through covariance equilization. This ensures that the data has similar effects on all the wieghts.    Normalization is required to rid the data from its dependency to a measurement unit.	2
1024	36	Also called whitening of data:  - Mean removal, center data for each dimension  - Decorrelation, typically principal component analyses.  - variance equalization	2
1025	36	The input should be normalized, so that the NN weights learn approxamtly the same speed. We want to decorrelate the date (PCA) and make the covariance the same. In the beginning we make mean removal.	1
1026	36	In normalization the variance of the data is brought to 1.	0
1027	36	By normalizing or whitening data the unwanted correlations between the data points, as well as scaling or rotation of the data set should be removed. With a covariance matrix equal to the identity matrix there is no correlation and a variance of 0, which leads to better learning results.	2
1028	36	Normalization is also refered to as whitening of data. First the data is made uncorrelated using PCA. Then the decorelated data is scaled so that the covariances are same , so that each parameter takes equal amount of time while training.	1
1029	36	[--]    Normalization of inputs is the scaling of data. This removes biases and possible effects of noise on the data. It can be done by subtractionng the mean of the data and dividing it by the range,. It makes it easy for data comparison.	1
1030	36	It means that by excution of some mathematical oparators on the inputs we eliminate the effect of non relevant information such as units and this will simplifies working with the data.	0
1031	36	Normalization of inputs includes following steps -  1. Mean removal (centering)  2. Decorrelation (using PCA)  3. Scaling of covariances  It is done so as to allow the weights to learn at the same rate.	2
1032	36	The normalization of inputs removes the mean of the input data, decorrelates the input data using PCA and equalizes the covariance of the input data. This is done to normalize the input so that every input data has a similar influence on network as other input data.	2
1033	37	[--] this    It depends on the application.  There are two methods for determining    1) Start with more number of layers and check the performace . start reducing the layers and stop till you get the satisfacory performance.    2) start with less number of layers and check the performance . keep adding layers till you get satisfactory performance.	2
1034	37	YOUR ANSWER HERE    * We can start with a simple network and keep adding layer untill the expected performance is achieved  * We can start with a complex network and keep removing layers while performance is within expected level.	2
1035	37	Trial and error:     1. Design the network with more number of layers and reduce them gradually. compare the output for all configurations    2. Design the network with more least of layers and increase them gradually. compare the output for all configurations    the First method is the prefered method	2
1036	37	The correct number of layers can be found by trial and error. For boolean function we know that no hidden layer is needed, for any continuos function we know that one hidden layer is sufficient, but for any other unknown problem we try to increase the amount of layers and check how the error behaves.	2
1037	37	* Number of layers/neurons is completely depend on specific tasks.  * This problem is solved by **trial and error** method.  * There are two ways to do this,  * Start with a larger network and try to remove some layers/neurons until there is a degradation in performance.  * Start with a smaller network, and try to add layers/neurons until the performance criteria satisfies. 	2
1038	37	The number of layers are determined by trail and error approach.  1. We can start with more number of layers and reduce the layers until the performace is good.  2. We can start with less number of layers and increase the layers until the performace starts to go bad.	2
1039	37	There are 2 ways of determining correct number of layers in feed forward networks:  * Add large number of layers. Then train the network until the performance is satisfactory. Then start removing 1-layer at a time until it keeps producing reasonable output.  * Start with few layers and keep adding more layers until network achieves satisfactory performance.	2
1040	37	The number of layers and of neurons depends on the specific task. In practice the issue is solved by trial and error. However there exist two types of adaptive algorithms that can be used to approach the problem:    * Start from a large network and successively remove some neurons and links until the network performance degrades.  * Begin with a small network and introduce new neurons until performance is satisfactory.	2
1041	37	The number of layers depends on the given task. One way is to start with a large network, and reduce the layers until the performance of the network decreases. Another way is to start with a small network, and increase the layers until the performance of the network cannot be improved.	2
1042	37	There are two ways:  1. Start with a small network and increase the number of neurons/layers until the error is sufficent for the problem  2. Start with a big network and reduce the number of neurons/layer until the error significatly changes    Also there are model selections techniques like 10-CV, SRMVC, AIC, BIC that can be used to choose promising models	2
1043	37	In order to determine the number of layers, different numbers of layers have to be implemented and tested. The one with the best performance is then chosen. 	1
1044	37	This is more or less trail and error, but there are two ways:    1.We can start with many hidden layers and start reducing them until the desired error rate is not below our threshold.    2.We start with very small amount of layers and gradually increase them until desired error rate is reached.	2
1045	37	[---]      It depends upon the task for which we are designing the feed-forward NN. This is mostly done by trail-and-error    We can also apply this:        i. We start from the large number of layers  and neurons, and each time we reduce the amount of layers untill we achieve good performance.      ii. or We can start from very small of layers, and then every time we add one layer and see when we achieve good performance. 	2
1046	37	**Answer 13:**    The correct number of layers can be indentified by using three-split of labeled data into training, validation and set. NNs with different layers are trained on the training set. Best generalizing NN on the validation set could be selected as the final model.    Other ways include starting from a large number of layers, obtaining the generalization, reducing the number of layers till reaching a good number of layers. It is also possible to start from one layer and go up until the desired generalization is reached.	2
1047	37	If we want two know the korrekt number of layers we have to know how complex the problem is and how much power a NN has. We can use Structural Risk minimisation or cross validation to find out which model fits best.	2
1048	37	There are two ways to do this:  1) start with high number of layers and continously reduce number of layser still error is acceptable  2) start with less layers and increase layers until generalization is sufficient 	2
1049	37	There is no solid rule on number of layers in feedforward NNs.    Generally a NN with large enough number of layers is chosen and trained.  Then number of layers are decreased until performance starts degrading.     OR    Start with a small NN and then keep on adding layers until satisfactory performance is achieved. 	2
1050	37	The number of layers can be determined using two approaches, one approach would be to increase the number of neurons until the generalization performance is optimum , other approach would be to start with a large number of layers and reduce it until the performance degrades. Number of layers depend upon the application.	2
1051	37	[--]    This is done by trial and error.    Two methods are possible:    A network with large numbe rof layers can be initialized and later reduced by checking errors.  or a smal network can be initialized and addition of nodes and connection can be done until satifactory performance is obtained.	2
1052	37	The number of layers is usually dependent on the nature of the problem and is determined by trial and error. There are two possible ways:  1. Start with a large network (with more layers) and successively trim layers until performance degrades.  2. Start with a small network and add layers until the performance is satisfactory.    The former is considered more popular.	2
1053	38	[--]this     This depends on the numbe of features. it not fixed because it vary from application to application    Normally it should be 5 -10 times the numeber of weights.     it decide the NN performance.	1
1054	38	Number of training examples for training a neural network follows a rule of thumb, it is usully 5-10 times the number of weights.  There is also another rule which can be useful:  it is equal to $\frac{|W|}{1-\alpha}$ where W is the number of weights and $\alpha$ the expected accuracy of the learning process.	2
1055	38	YOUR ANSWER HERE      * The number of training example is 5 to 10 times of the numer of weights in the network  * The number can also be expressed as $\frac{|W|}{1-a}$, a is the accuracy of the training data	2
1056	38	The number of training examples should be 5 to 10 times the number of weights in the network.    $$ nunmber of samples = \beta |\omega^2|/ \alpha^2$$	2
1057	38	We can use VC dimension to know the number of training examples need for training an NN.    Number of examples = $ \frac{1}{\epsilon} [4 \log_{2}(\frac{2}{\delta}) + 8 VCdim(H) \log_{2}(\frac{13}{\epsilon})]$	0
1058	38	The number of training examples needed for the NN should be 5 times the number of weights     or we can calculate using     N > |W|/1-a     Here the numerator denotes the number of weights and a denotes the accuracy of the test data set	2
1059	38	We can use statistical learning theory to calculate the minimum number of training examples based on accuracy we want and VC dimension of the machine. Another way of determining approximate number of training examples required is using the $\frac{W}{1-a}$ where W no. of adjustable weights and a is the amount of accuracy we want.	2
1060	38	It depends, on the application, but the rule of thumb is to use at least 5 to 10 times the amount of weigths in the network. You can also calculate it with the following formula:    $N = \frac{W}{1-\alpha}$    where N is the number of training samples, W the number of weigths, and $\alpha$ the desired degree of accuracy of the model. 	2
1061	38	As a general rule of thumb, we require 5-10 times the number of samples to the number of weights we want to train in the network.	1
1062	38	Two ways to determine that:    1) Rule of Thumb: The number of training examples should be at least 5-10 times the number of weights of the network.    2) Other Rule: N>|W|/(1-a); W=number of weights; a=expected accuracy on test set.	2
1063	38	A rule of thumb is that the traning examples should be at least five times the number of the synaptic weights in the network.	1
1064	38	According to the rule of thumb we need 5-10 times training examples than the amount of features that we have	1
1065	38	Generally dependent on the task, but, an estimate can be taken as $\frac{|W|}{\epsilon}$ where W is the weight vector and the $\epsilon$ is the desired accuracy	1
1066	38	[---]    The number of training examples should be 5 to 10 times the number of weights in the network    Rule of Thumb:     $$ N > w / |1- a  $$      where w is number of weights in the network, a is accuracy	2
1067	38	Rule of thumb: 5 to 10 times the number of nodes, BUT:  It obviously depends on the application and input data. E.g. if we want to classify images into 1000 different classes we will need much more sample data.  Also the share between train and test dataset varies.	1
1068	38	German:  Eine Faustregel lautet:   5 bis 10 mal mehr als Gewichte im Netz vorhanden sind 	1
1069	38	As per the rule of thumb the number of training examples should be 5-10 times the number of neurons in the layer.	1
1070	38	[--]    Number of training sampples,m is determined by the formula    m should be greater than or equal to $\frac{4\ln(2/\delta) + 8*VC(H)*\ln(13/\epsilon)}{\epsilon}$ where \delta and \epsilon are the errors and VC (H) is the vc dimension. $\ln$ is logarithmic to the base 2.	2
1071	38	The number of training examples depend on the problem given. For a MLP the training samples should be 5-10 times as many weights in the network. Using a probability and desired error of the network it can also be calculated using this formula $m \leq \frac{4\cdot log(2/probability) - log(13 / error)}{error}$.	1
1072	39	* Guassian   * Quadratic	1
1073	39	Mutliquadrics, Gaussiona function, Polynomial functions	1
1074	39	1. Multi quadraics  2. Inverse multi quadraics  3. Gaussian function. 	2
1075	39	1. polynomial functions  2. Gaussian functions 	1
1076	39	- Gaussian functions  - Mutiquadratic  - Inverse multiquadratic	2
1077	39	* Gaussian  * Multiquadratic  * Inverse Multiquadratic  * Polyharmonic Spline	2
1078	39	Gaussian, single layer perceptron	0
1079	39	1. Gaussian function  2. Multi Quadrics  3. Inverse Multiquadrics	2
1080	39	**Answer 14:**    1. Multiquadrics.  2. Inverse multiquadrics.  3. Gaussian functions.	2
1081	39	gaussan function  multiquadrics  inverse multiquadrics    (all covered by michellis theroem)	2
1082	39	multi quadric functions    inverse multi quadric functions    Gaussian functions  	2
1083	39	- Gaussian functions  - Quadric functions  - Multiquadric functions	2
1084	39	1. Exponetial     2. Gaussian     3. Polynomial    	2
1085	39	[--]    1) multivariate functions     4) inverse quadratic functions     3) gaussian fzunctions	2
1086	39	1. Non-localized: $\sqrt{{||x - c_i||}^2 + l^2}, l > 0$    2. Localized: $\frac{1}{\sqrt{{||x - c_i||}^2 + l^2}}$, $exp(- \frac{{||x - c_i||}^2}{2 \sigma^2})$ 	2
1087	47	YOUR ANSWER HERE    In k-fold cross validation, for each experiment k-1 fold of the data is used training and the remaining data is used for testing.    Large number of folds makes the process more computionally complex	1
1088	47	Step 1: The training set is divided into k folds.     Step 2: Among them one fold is left for validation while the others are used to train the network    Step 3: After training each of them are the K-fold dataset are shuffled    Step 4: Step 2 and 3 are repeated until a least error is achieved 	1
1089	47	k- fold cross validation means that we take k data points from the given set and don't use it for training but for testing of the net. We do this several times, each time take other k random points and use them only for testing and not for training.	2
1090	47	During cross validation some part of the training data is taken for validation and this is called as a fold. This is done k times and then the error is averaged.	2
1091	47	Given a dataset. K-fold cross validiation have a sequence of training data. It will be of a k-1 folds. So that all the data included for training. At the end the average test error from the test data(which was basically splitted from the training data) gives the global test error	2
1092	47	+ In k-fold cross validation, we separate the dataset in set of k sequentially separated datasets and we perform cross-validation of these data-sets.  + This is done to prevent the NN from learning the data too well and gain better generalization capabilities.	1
1093	47	It divides data into k groups. Each group is used once as the test set while other as the training set. The training is carried out k times.	1
1094	47	It is a method for model selection. The idea to seperate the input data in k partitions and check the the training error for the model. This gives an upper bound for the testerror.	1
1095	47	In K-fold-cross validation the training set is split into K equal sized parts. While one of the parts is used for testing the others are used for training. This method is used to overcome the lack of training data. 	1
1096	47	We repeat the train and validation procedure on splits of datasets, where we use randomly selected parts for training and validation. The extreme case is leave one out CV, where we validate on one single patter, and is used when data is very sparse.	1
1097	47	- The leraning is splitted into k- folds.  - In each fold, n-k part of the input dataset is used to train the network and the remaining to test it.  - This ensures that we always use the entire dataset for both testing and training at the end of k-folds.	1
1098	47	**Answer 16:**    In k-fold cross validation, the training data is split into k different sets. In each experiment, the network is trained by all sets except one. All experiments leave out a different set. The errors in each experiement is averaged to get the final error.	2
1099	47	The k-fold cross validation is then we split the given data in k -folds and use each fold one time to test the NN. The rest is used to train the NN and we compute the error each time, so we can use the whole set to train the NN to find out how good it is. For each fold the traing has to start from the beginning.	1
1100	47	The data is splitted into k-folds. The network is trained k-times each time a diffrent fold is left out and used for training. after k traings all folds have been used for traing ones.	1
1101	47	K-fold cross validation is a training method where the given dataset is split into training and testing subsets for k folds. For each fold a different training and testing dataset is used and the whole dataset is used to its fullest. In the end the average of the training is used as the real trained machine.	1
1102	47	"""k-fold cross validation"" means that we divide our whole data into ""k"" equal sets and train we run the network for k times and each time we keep one set as out test and train the network with the other sets"	1
1103	47	In k fold cross validation, the test data is separated into k groups and in each training, one is left out to be used as the validation set. The error is the combination of errors obtained in each run.	2
1104	49	Traveling salesman problem of fingin optimal path along all consireded cities in the problem. Perform this without desired signal.	1
1105	49	The traveling salesman problem can be solved using a self organized map. Points on a circle in the center of all cities are the starting weights, then the cities are given as an input to the network so the circle will spread to the cities. This will give a good but not necessarily optimal soultion to the problem.    A line can be fit to a space using a SOM to generate an optimal grid. This can be used to find a short way which covers a field with a certain minimum distance.	2
1106	49	* Travelling sales man problem can be solved using SOMs.  * Randomly initialize weights for neurons.  * Select inputs which are the actual locations of cities in the weight space.  * Take inputs iteratively and find the winning neuron (closest neuron to the current input)  * Find the neighbors of winning neuron.  * Update the weights of winning neuron and it neighbors.  * Repeat the process until thers is no noticable changes in the map space.  * Stop the learning and sort the neurons in a topological order to get the list of cities need to be visited in order.	0
1107	49	Travelling sales man problem can be solved using SOMs. Say the number of cities is n, initially we place n or more than n neurons randomly. Then we sample the data and adjust the winner neuron. This repeats until atleast one neuron is paired with one city. Once we connect all the neurons we get the path for TSP.  	1
1108	49	SOM can be used for solving Travelling SalesMen Problem. As its based on competitive learning if we adjust the initial weights in circular fashion then SOM will try to assign one city to each output neuron. Since transvering cities in circular fashion can lead to shortest distasnce, SOM can give us optimal or very close to optimal solution. 	1
1109	49	The traveling salesman problem  - The problem must be one dimensional.  - Each neuron of the network corresponds to one city.  - If the weight of a neuron is similar or equal to the coordinated of a city, then that neuron is selected to represent the city.	1
1110	49	+ Travelling Salesman Problem as we did in the exercises.  + K-means clustering problems.  + Facial recognition can be learnt by learning the correspondance maps for faces (Philipp Wolfram, C. von der Malsburg, et. al. FIAS, 2008, I think).	2
1111	49	The TSP can be solved appoximatly using som. For each Node introduce a neuron. The neurons are connected 1d. The neurons are initialised in the mean of the points. If we now run tsp and go along the connections between the neurons in the lattice we get an approximate tour	1
1112	49	SOMs will be able to solve mostly pattern recognition patterns by calculating the most similar neurons with these patterns. Multiple patterns can be trained, and the result will be that the different regions of the SOM will be able to identify the multiple patterns.	0
1113	49	Travelling salesman problem can be solved using self organising maps, firstly we need to have more neurons than cities that are to be visited. Then these neurons must be connected to form a circle. After SOM algorithm finishes neurons will represent the path for a salesman to visit.  Given unlabled dataset and passing it through a SOMs algorithm, it will be able to create classes for data and classify it accordingly.	1
1114	49	YOUR ANSWER HERE One sample problem solved using SOM is traveling salesman agent problem.	2
1115	49	**Answer 17:**    SOMs can be used to solve the travelling salesman problem. The neurons in the lattice can be arranged in the form of a circle in the space consisting the cities. During learning, neurons move towards the cities in the ordering phase and fine tune the map in the convergence phase. The final map provides a path close to the shortest path.    SOMs can also be used to cluster words in a document for document analysis. The words would be clustered according to similarity.	2
1116	49	- Traveling salesman problem: number of nodes atleast number of cities to visit, the nodes neighborhood relation is a cirlce-> each node has two neighbours. Apply SOM. A good but typically not optimal solution is represented by the order of the nodes after SOM.  - Fit a one dimensional line to a multidimensional space.	2
1117	49	One example problem that can be solved with SOMs is the traveling salesman problem.  By initializing the SOM with at least as many neurons as cities in an indexed circle and then training it, all of the neurons should cover a city. Now the indices can be used to get a route for the TSP.    Also similarities between objects/animals can be extracted, by using a semantic SOM to order the animals.	2
1118	49	Travelling saleman problem.   Initialize 2D SOM in circular mesh.   Feed 2D locations of city.   After training, order of vising is the order in which neurons are adjusted.       Clustering.    Initialize SOM vectors with same dimensions as data.  feed input data. After trainig clusters in data are same as the clusters of neurons.    	2
1119	49	[--]  Traveling salesmen pronblem by considering every neuron corrwsponding to a city. Using 1 dimensional  arrangement of lattice. Computing the distance and optimising the arrangement    2) They can also be used for identifying patterns in the unput	2
1120	49	The traveling salesman problem can be solved using SOMs. For this, neurons which are connected in a circular way are created. There should be as many neurons as cities in the problem. The cities are fed into the network and the neuron with the weight closest to the city is selected as winner. Then the weights are updated and the neuron moves closer to the city. Here it is only necessery to update the winning neuron, but using a neighbourhood function which also changes neighbours does also work. In the end the neurons form a circle trough all the cities.	1
1121	51	YOUR ANSWER HERE    Max polling: Max polling a filter which gives the maximum value within the filter frame. In CNN it helps in extracting the high level filters and making the learning transformation invarience.    Relu: ReLU is rectified linear unit. In CNN it helps in solving the vaninshing gradient problem.    In case of ReLU $f(x)= max(0, x)$ 	2
1122	51	This function is defined as ReLu:= max(0, v), where v is local field of  neuron	1
1123	51	* Max pooing selects the maximum value in the specified sliding window and forms a new layer of values.  * Rectified linear unit selects the maximum value between 0 and induced field (v).	2
1124	51	Max Pooling: In Max pooling for reducing the dimension fo feature matrix, we select the value of the highest cell to be carried into the new low dimension matrix.   ReLU: Rectifiec linear unit is used to remove the negative terms so that we have some non-linearity.	2
1125	51	Max-pooling is used for extracting only certain information from the feature maps of the CNN. It is one of the factor behind translation invariance observed in CNN. ReLU is an activation function used to introduce non-linearity in the system. It is computationally efficient compared to other activation functions such as sigmoidal function. Its given by max(v,0).	2
1126	51	Max-pooling is a process of coarse-graining the matrix/image by taking the maximum value of an element among a selected sub-matrix/image area (e.g. 2x2 pixel area).  A = $\begin{pmatrix} 2,3\\  4,5 \end{pmatrix} \Rightarrow maxpool(A)= 5$.     Rectified linear Unit (ReLU) is a linear rectifier that responds linearly to the input.	2
1127	51	max pooling is one technique to realise the pooling layer.   relu is an activation function often used for cnn	1
